"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1"
2232,22.4795527777778,120.465858333333,"2023-01-30T06:00:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:05:47.085Z","2023-01-30T08:22:42.167Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77a5b0babfab5f4888034.jpg","63d77a5b0babfab5f4888034",0,-10,0
2233,22.4800972222222,120.466605555556,"2023-01-30T05:59:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:06:19.430Z","2023-01-30T08:22:29.266Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77a7b0babfa60b288803f.jpg","63d77a7b0babfa60b288803f",0,-10,0
2234,25.0856766317825,121.47916674614,"2023-01-26T09:21:00.000Z","新北蘆洲民族路","63d779290babfab7d4887f9c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:08:14.446Z","2023-01-30T08:22:08.615Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77aee0babfa4eef88806c.jpg","63d77aee0babfa4eef88806c",2.6,-6,0
2235,22.7251873495816,120.328965783119,"2023-01-30T09:52:00.000Z",,"63ac72094ee1ac51c6632833","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T10:05:08.950Z","2023-01-30T12:00:24.420Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","通常如此(94~80%)","採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d796540babfa47598883ce.jpg","63d796540babfa47598883ce",0,-10,0
2236,23.7129201574608,120.557801127434,"2023-01-30T15:17:00.000Z",,"63b91475181b96bcfde05222","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T15:21:09.349Z","2023-01-31T02:16:40.134Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d7e0650babfa892788868e.jpg","63d7e0650babfa892788868e",1.1,-10,0
2237,24.7385197573892,120.9108710289,"2023-01-31T02:46:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:47:15.837Z","2023-01-31T15:55:32.272Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d881330babfadbb88889ce.jpg","63d881330babfadbb88889ce",2.6,-6,0
2238,24.7394454547518,120.906579494476,"2023-01-31T02:48:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:48:36.530Z","2023-01-31T15:58:58.583Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有機車行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d881840babfab6208889d9.jpg","63d881840babfab6208889d9",2.4,-10,0
2239,24.7457165997128,120.905034626237,"2023-01-31T02:53:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:54:29.595Z","2023-01-31T15:55:41.834Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","常如此(79~50%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d882e50babfac8748889ef.jpg","63d882e50babfac8748889ef",0,-10,0
2240,24.7421835297689,120.906150341034,"2023-01-31T03:51:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T03:51:57.890Z","2023-01-31T15:55:48.917Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d8905d0babfa6604888a04.jpg","63d8905d0babfa6604888a04",9,7.5,5
2241,24.7417499240425,120.905978679657,"2023-01-31T03:52:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T03:53:23.033Z","2023-01-31T15:55:23.695Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購日用|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d890b30babfa082e888a0f.jpg","63d890b30babfa082e888a0f",0,-10,0
2242,25.0195916666667,121.466155555556,"2023-01-31T04:58:00.000Z",,"63c660e30babfa100e882244","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T04:59:30.316Z","2023-01-31T15:55:14.104Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","採購食物|通學|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d8a0320babfa39c3888a28.jpg","63d8a0320babfa39c3888a28",4,-6,0.32
2243,25.0134398122563,121.535477042198,"2023-01-18T09:34:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:10:49.080Z","2023-01-31T16:10:49.080Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","常如此(79~50%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93d890babfa1e44888cd0.jpg","63d93d890babfa1e44888cd0",5.2,-2,1.6
2244,25.0133863381437,121.53547167778,"2023-01-18T09:34:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:11:28.872Z","2023-02-01T01:14:20.985Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93db00babfa5ae6888cdb.jpg","63d93db00babfa5ae6888cdb",8.6,3,5
2245,25.0143148398821,121.535101532936,"2023-01-18T09:24:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:12:52.471Z","2023-01-31T16:12:52.471Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","有時如此(49~30%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93e040babfa6e63888ce6.jpg","63d93e040babfa6e63888ce6",8.8,8,8
2246,25.0136196795552,121.535278558731,"2023-01-18T09:33:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:15:11.636Z","2023-01-31T16:15:11.636Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93e8f0babfa3177888cf9.jpg","63d93e8f0babfa3177888cf9",8.8,8,8
2247,25.0145555555556,121.534780555556,"2023-01-18T09:25:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:15:48.180Z","2023-01-31T16:15:48.180Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93eb40babfa17b8888d04.jpg","63d93eb40babfa17b8888d04",8.8,8,8
2248,25.0316585448878,121.514373421669,"2023-01-12T05:07:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:18:14.953Z","2023-01-31T16:18:14.953Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93f460babfa2c00888d17.jpg","63d93f460babfa2c00888d17",8.8,8,8
2249,25.0319015726678,121.514630913734,"2023-01-12T05:05:00.000Z","無設置避車彎，機車常行駛人行道至停車格","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:19:45.437Z","2023-01-31T16:19:45.437Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","常如此(79~50%)","工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93fa10babfa859d888d22.jpg","63d93fa10babfa859d888d22",6.4,4,4
2250,25.0316731265681,121.515119075775,"2023-01-12T05:04:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:20:50.742Z","2023-01-31T16:20:50.742Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93fe20babfa0082888d2d.jpg","63d93fe20babfa0082888d2d",10,10,10
2251,25.0323098582545,121.516245603561,"2023-01-12T05:01:00.000Z","外側無人行道，且騎樓與車道無高低差，偶有機車行駛於人行道","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:24:33.028Z","2023-01-31T16:24:33.028Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","偶爾如此(29~10%)","採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d940c10babfa02f2888d38.jpg","63d940c10babfa02f2888d38",6.4,4,4
2252,25.03345,121.515494444444,"2023-01-12T04:42:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:25:32.503Z","2023-01-31T16:25:32.503Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d940fc0babfa65c8888d43.jpg","63d940fc0babfa65c8888d43",10,10,10
2253,25.0335638697756,121.515564322472,"2023-01-12T04:42:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:26:46.496Z","2023-01-31T16:26:46.496Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d941460babfa6396888d4e.jpg","63d941460babfa6396888d4e",8.8,8,8
2254,25.0329472222222,121.515161111111,"2023-01-12T04:32:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:27:29.295Z","2023-01-31T16:27:29.295Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d941710babfa2fdd888d59.jpg","63d941710babfa2fdd888d59",10,10,10
2255,25.0327375845547,121.515108346939,"2023-01-12T04:31:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:30:21.876Z","2023-01-31T16:30:21.876Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9421d0babfaf613888d6c.jpg","63d9421d0babfaf613888d6c",0,-10,0
2256,25.0326306531195,121.514453887939,"2023-01-12T04:29:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:32:19.581Z","2023-01-31T16:32:19.581Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d942930babfa831f888d81.jpg","63d942930babfa831f888d81",8.6,4,4
2257,25.0326841188488,121.514528989792,"2023-01-12T04:28:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:32:57.202Z","2023-01-31T16:32:57.202Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d942b90babfaec06888d8c.jpg","63d942b90babfaec06888d8c",2.6,-7,0
2258,25.0322175080621,121.514743566513,"2023-01-12T04:28:00.000Z","右側為私人土地劃設的停車格","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:34:58.524Z","2023-01-31T16:34:58.524Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有汽車行駛","偶爾如此(29~10%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d943320babfa4960888d97.jpg","63d943320babfa4960888d97",2.6,-7,0
2259,25.0315888888889,121.513472222222,"2023-01-12T04:23:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:35:50.088Z","2023-02-01T03:30:09.550Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有自行車行駛","偶爾如此(29~10%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d943660babfa18fb888da2.jpg","63d943660babfa18fb888da2",7.4,1,4
2260,25.0303073016522,121.5139067173,"2023-01-12T04:21:00.000Z","常有機車行駛至人行道上停車格","63b1b6ca181b964797dff08a","63ece1ce0babfae390895227",,"","2023-01-31T16:37:50.606Z","2023-02-15T13:46:43.807Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","通常如此(94~80%)","通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d943de0babfa4024888dad.jpg","63d943de0babfa4024888dad",6.4,4,4
2261,25.0306037987444,121.513836979866,"2023-01-12T04:21:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:38:27.362Z","2023-01-31T16:38:27.362Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d944030babfa93e4888db8.jpg","63d944030babfa93e4888db8",8.8,8,8
2262,25.1274033269786,121.732394099236,"2023-01-10T03:50:00.000Z","內側騎樓管理不善，難以通行；住戶設置斜坡方便卸貨與停放車輛於騎樓，使緣石基本失去功能
","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:41:11.053Z","2023-01-31T17:10:39.639Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d944a70babfaf84a888dcb.jpg","63d944a70babfaf84a888dcb",2.6,-6,0
2263,25.1274324675392,121.732442378998,"2023-01-10T03:50:00.000Z","騎樓有明顯高低差，外側人行道管理狀態糟","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:42:43.636Z","2023-01-31T16:42:43.636Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d945030babfa29a4888dd6.jpg","63d945030babfa29a4888dd6",2.6,-6,0
2264,25.1282629705934,121.733053922653,"2023-01-10T03:48:00.000Z","騎樓有明顯高低差，外側人行道管理不善，難以通行

","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:43:27.842Z","2023-01-31T17:09:15.911Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9452f0babfa3c86888de1.jpg","63d9452f0babfa3c86888de1",2.6,-6,0
2265,25.1283018243993,121.733048558235,"2023-01-10T03:48:00.000Z","內側騎樓管理不善，難以通行；住戶設置斜坡方便卸貨與停放車輛於騎樓，使緣石基本失去功能
","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:44:14.400Z","2023-01-31T17:08:21.157Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9455e0babfa3f1a888dec.jpg","63d9455e0babfa3f1a888dec",2.6,-6,0
2266,25.1289477671101,121.73385322094,"2023-01-10T03:46:00.000Z","內側騎樓管理不善，難以通行；住戶設置斜坡方便卸貨與停放車輛於騎樓，使緣石基本失去功能
","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:46:57.342Z","2023-01-31T17:07:52.918Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d946010babfaf206888e0c.jpg","63d946010babfaf206888e0c",2.6,-6,0
2267,25.1289574805083,121.7339605093,"2023-01-10T03:46:00.000Z","外側人行道管理不善，難以通行","63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:47:29.758Z","2023-02-01T03:29:17.736Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d946210babfa2d1a888e17.jpg","63d946210babfa2d1a888e17",2.6,-6,0
2268,25.1290934680014,121.734631061554,"2023-01-10T03:44:00.000Z","住戶設置斜坡方便卸貨與停放車輛於騎樓，使緣石基本失去功能","63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:48:26.016Z","2023-02-01T03:29:36.500Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9465a0babfa3ee7888e22.jpg","63d9465a0babfa3ee7888e22",2.6,-6,0
2269,25.1292391687188,121.734518408775,"2023-01-10T03:42:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:49:28.050Z","2023-01-31T16:49:28.050Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d946980babfa3fe8888e2d.jpg","63d946980babfa3fe8888e2d",2.6,-7,0
2270,25.1291833333333,121.734872222222,"2023-01-10T03:44:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:50:13.827Z","2023-01-31T16:50:13.827Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","偶爾如此(29~10%)","其他|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d946c50babfada80888e38.jpg","63d946c50babfada80888e38",5.2,-2,1.6
2271,25.1312611111111,121.737541666667,"2023-01-10T03:24:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:51:27.757Z","2023-02-01T03:30:25.992Z","有設置人行道或騎樓","標線人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9470f0babfaad37888e43.jpg","63d9470f0babfaad37888e43",6.4,4,4
2272,25.1288846300033,121.733483076096,"2023-01-10T03:41:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:52:04.412Z","2023-02-01T03:31:16.800Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","常如此(79~50%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d947340babfa14c9888e4e.jpg","63d947340babfa14c9888e4e",6.4,4,4
2273,25.1283649618073,121.732946634293,"2023-01-10T03:40:00.000Z","內側騎樓管理不善，難以通行","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:53:05.261Z","2023-01-31T17:06:06.852Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d947710babfa331e888e59.jpg","63d947710babfa331e888e59",0,-10,0
2274,25.1283601050848,121.732909083366,"2023-01-10T03:40:00.000Z","騎樓有明顯高低差，外側無人行道","63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:53:44.566Z","2023-02-01T03:29:00.800Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d947980babfa2038888e64.jpg","63d947980babfa2038888e64",2.6,-6,0
2275,25.12765,121.732444444444,"2023-01-10T03:38:00.000Z","內側騎樓管理不善，難以通行","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:54:16.335Z","2023-01-31T17:05:19.973Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d947b80babfa7618888e6f.jpg","63d947b80babfa7618888e6f",0,-10,0
2276,25.1275538864668,121.732329726219,"2023-01-10T03:38:00.000Z","騎樓有明顯高低差，外側無人行道","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:54:46.140Z","2023-01-31T17:09:41.577Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d947d60babfa1502888e7a.jpg","63d947d60babfa1502888e7a",2.6,-6,0
2277,25.1302639255219,121.737061142921,"2023-01-10T03:25:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:55:29.518Z","2023-02-01T01:15:42.731Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948010babfa611b888e85.jpg","63d948010babfa611b888e85",10,10,10
2278,25.1299725263578,121.736851930618,"2023-01-10T03:26:00.000Z","","63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:56:21.146Z","2023-02-01T03:28:47.978Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948350babfa1d09888e90.jpg","63d948350babfa1d09888e90",5,-2,1.6
2279,25.1283795319738,121.732394099236,"2023-01-10T03:36:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:56:53.521Z","2023-02-01T01:15:54.294Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948550babfa8048888e9b.jpg","63d948550babfa8048888e9b",0,-10,0
2280,25.1305555555556,121.737075,"2023-01-10T03:23:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:57:53.544Z","2023-02-01T01:15:27.210Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有汽車行駛","有時如此(49~30%)","其他|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948910babfa8d99888ea6.jpg","63d948910babfa8d99888ea6",3,-3.5,0
2281,25.1304193381251,121.736991405487,"2023-01-10T03:23:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:58:59.432Z","2023-02-01T01:14:47.065Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","常如此(79~50%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d948d30babfa2850888eb1.jpg","63d948d30babfa2850888eb1",1.4,-10,0
